timestamp,State,co,no2,o3,pm10,pm25,so2
2022-04-08,Karnataka,747.86,15.73,30.32,76.99,35.79,12.73
2022-04-09,Karnataka,655.05,17.71,37.03,68.49,34.91,10.94
2022-04-10,Karnataka,622.77,15.62,24.99,61.56,31.17,19.62
2022-04-11,Karnataka,624.74,15.7,28.7,70.24,32.32,10.95
2022-04-12,Karnataka,1016.51,17.54,38.98,63.99,29.59,11.02
2022-04-13,Karnataka,828.44,17.92,22.77,55.08,24.74,13.43
2022-04-14,Karnataka,654.12,18.36,19.44,88.17,25.39,13.75
2022-04-15,Karnataka,630.98,18.89,25.5,85.92,25.64,9.96
2022-04-16,Karnataka,827.5,16.97,25.9,104.78,30.85,12.26
2022-04-17,Karnataka,695.65,17.3,29.3,93.78,33.74,10.41
2022-04-18,Karnataka,672.73,16.22,53.47,126.98,61.02,12.72
2022-04-19,Karnataka,714.51,24.28,25.11,96.42,30.2,11.3
2022-04-20,Karnataka,773.83,17.37,27.2,131.0,70.12,29.58
2022-04-21,Karnataka,773.36,18.95,33.89,124.36,44.54,13.31
2022-04-22,Karnataka,-32027.49,19.3,27.63,105.74,77.47,11.57
2022-04-23,Karnataka,551.33,14.23,29.84,96.36,31.29,13.37
2022-04-24,Karnataka,533.99,15.31,27.01,56.46,28.21,11.09
2022-04-25,Karnataka,649.36,16.83,36.15,70.45,35.08,12.9
2022-04-26,Karnataka,637.36,16.64,35.99,56.13,30.32,12.82
2022-04-27,Karnataka,530.37,16.76,28.79,88.19,38.0,10.44
2022-04-28,Karnataka,542.21,16.85,31.52,117.67,45.58,12.54
2022-04-29,Karnataka,514.15,16.83,35.87,81.44,49.34,17.14
2022-04-30,Karnataka,519.61,16.83,26.88,88.16,43.17,13.35
2022-05-01,Karnataka,334.34,16.29,12.29,55.77,42.03,8.7
2022-05-02,Karnataka,483.94,15.85,24.01,93.46,62.34,15.71
2022-05-04,Karnataka,487.56,17.82,28.17,72.27,78.76,14.52
2022-05-05,Karnataka,516.0,20.37,27.24,70.98,77.78,14.37
2022-05-06,Karnataka,518.9,19.72,26.92,80.66,53.6,13.42
2022-05-07,Karnataka,547.62,19.69,28.33,94.57,44.23,13.44
2022-05-08,Karnataka,471.42,19.46,26.55,82.69,39.06,11.11
2022-05-09,Karnataka,497.38,17.31,26.77,84.87,61.62,12.58
2022-05-10,Karnataka,487.57,19.05,24.22,96.76,76.9,13.46
2022-05-11,Karnataka,536.44,18.0,22.33,89.36,86.83,13.15
2022-05-12,Karnataka,512.13,15.94,22.05,80.78,52.69,12.78
2022-05-13,Karnataka,521.14,15.53,22.33,76.4,75.26,14.0
2022-05-14,Karnataka,488.22,15.89,25.61,93.64,72.97,13.51
2022-05-15,Karnataka,526.07,15.69,32.4,86.99,40.92,8.96
2022-05-16,Karnataka,524.27,21.13,51.57,104.0,27.0,11.33
2022-05-17,Karnataka,547.38,17.69,20.46,71.32,37.3,11.64
2022-05-18,Karnataka,575.37,16.3,20.65,62.26,36.9,12.05
2022-05-19,Karnataka,614.62,15.09,22.0,75.41,30.08,11.17
2022-05-20,Karnataka,559.73,17.11,20.88,66.35,70.71,14.77
2022-05-21,Karnataka,543.23,17.49,24.17,86.49,90.58,11.01
2022-05-22,Karnataka,461.32,12.84,21.22,56.5,63.39,11.33
2022-05-23,Karnataka,506.91,14.94,37.18,66.37,61.5,12.58
2022-05-24,Karnataka,491.98,14.54,21.09,97.46,90.45,13.34
2022-05-25,Karnataka,550.79,16.87,21.13,78.04,75.22,14.11
2022-05-26,Karnataka,460.67,17.52,21.84,91.48,67.02,14.13
2020-06-10,Kerala,230.0,4.73,9.19,28.24,8.32,4.25
2020-06-11,Kerala,884.29,12.11,5.95,31.49,21.44,5.07
2022-03-27,Kerala,1640.0,15.54,50.83,72.48,38.36,3.91
2022-03-29,Kerala,290.0,9.4,1.93,27.6,18.57,0.8
2022-03-30,Kerala,760.71,15.48,20.76,66.28,36.72,3.29
2022-03-31,Kerala,691.88,13.75,18.05,74.4,43.02,5.34
2022-04-02,Kerala,1388.33,19.6,21.91,89.29,52.32,3.38
2022-04-03,Kerala,772.5,13.18,19.91,72.54,40.96,3.38
2022-04-04,Kerala,747.86,14.33,19.98,70.69,33.97,4.56
2022-04-05,Kerala,717.5,15.66,23.27,78.38,44.96,3.51
2022-04-06,Kerala,727.78,15.15,24.15,66.02,36.18,4.57
2022-04-07,Kerala,772.5,16.08,25.97,59.55,29.84,4.08
2022-04-08,Kerala,785.56,19.1,22.4,73.98,37.83,3.87
2022-04-09,Kerala,861.67,14.61,22.8,56.79,33.82,3.04
2022-04-10,Kerala,666.67,13.8,29.22,33.7,15.14,2.58
2022-04-11,Kerala,1175.0,16.48,27.11,46.99,22.84,3.59
2022-04-12,Kerala,992.78,19.09,20.22,55.08,28.71,2.74
2022-04-13,Kerala,774.0,15.91,19.88,61.39,33.15,2.39
2022-04-14,Kerala,928.75,15.14,19.14,48.74,23.66,3.11
2022-04-15,Kerala,750.0,16.03,23.1,55.6,23.66,3.74
2022-04-16,Kerala,702.5,14.43,23.23,47.18,23.04,2.73
2022-04-17,Kerala,791.25,15.19,17.85,36.5,19.42,3.9
2022-04-18,Kerala,757.5,17.57,13.45,54.51,22.37,3.63
2022-04-19,Kerala,928.75,18.65,18.92,59.49,29.22,5.46
2022-04-20,Kerala,828.75,17.61,18.24,61.15,24.91,4.2
2022-04-21,Kerala,878.89,20.95,22.19,89.04,46.81,2.8
2022-04-22,Kerala,868.89,19.4,21.76,71.44,38.56,5.06
2022-04-23,Kerala,781.11,18.39,21.57,48.47,26.25,5.69
2022-04-24,Kerala,747.78,15.17,23.33,45.09,25.72,3.64
2022-04-25,Kerala,640.0,14.71,17.48,49.28,25.08,5.26
2022-04-26,Kerala,853.89,18.34,22.42,60.15,33.51,2.89
2022-04-27,Kerala,963.35,15.47,20.15,68.33,41.04,3.7
2022-04-28,Kerala,974.75,15.9,19.53,61.09,34.43,3.28
2022-04-29,Kerala,890.05,16.17,19.73,58.88,32.83,3.35
2022-04-30,Kerala,861.74,17.33,20.08,55.3,31.02,3.45
2022-05-01,Kerala,585.0,15.25,22.34,62.93,31.0,3.89
2022-05-02,Kerala,762.92,16.8,18.33,56.34,28.29,3.86
2022-05-04,Kerala,1122.61,21.47,20.87,62.81,34.68,4.55
2022-05-05,Kerala,1146.31,20.73,19.33,55.3,28.5,4.37
2022-05-06,Kerala,1159.29,20.54,21.26,63.64,37.18,5.01
2022-05-07,Kerala,1181.33,20.03,16.98,67.28,30.09,3.58
2022-05-08,Kerala,1222.8,20.13,18.49,74.94,32.01,3.2
2022-05-09,Kerala,1120.65,22.23,18.99,71.78,33.35,5.97
2022-05-10,Kerala,1022.55,21.09,18.36,85.6,46.84,5.68
2022-05-11,Kerala,848.5,20.9,17.78,55.81,30.76,4.21
2022-05-12,Kerala,648.07,15.77,18.57,48.63,28.18,3.85
2022-05-13,Kerala,639.78,15.55,19.49,56.2,28.53,3.31
2022-05-14,Kerala,690.2,13.46,15.84,51.12,25.2,3.53
2022-05-15,Kerala,736.38,13.16,14.8,52.25,24.42,3.55
2022-05-16,Kerala,777.64,20.71,15.38,62.33,32.38,4.05
2022-05-17,Kerala,657.5,15.68,17.45,42.1,22.55,4.02
2022-05-18,Kerala,682.81,15.85,17.36,50.9,24.03,3.02
2022-05-19,Kerala,696.72,16.03,18.03,67.29,31.68,4.02
2022-05-20,Kerala,674.06,13.03,17.9,49.14,24.4,3.81
2022-05-21,Kerala,644.12,14.28,18.01,52.02,23.72,4.01
2022-05-22,Kerala,566.85,14.47,13.98,38.69,22.25,3.48
2022-05-23,Kerala,654.21,15.8,17.72,41.37,21.55,3.87
2022-05-24,Kerala,669.2,16.04,18.38,46.33,24.28,4.15
2022-05-25,Kerala,547.9,15.28,14.73,44.56,20.51,4.17
2022-05-26,Kerala,569.48,13.26,11.58,40.99,21.3,2.93
2018-03-14,Madhya Pradesh,80000.0,37.3,40.7,265.0,11.0,7.0
2020-01-06,Madhya Pradesh,530.0,37.3,40.7,42.0,10.0,5.4
2020-01-07,Madhya Pradesh,400.0,34.0,65.4,70.0,31.0,11.5
2020-05-29,Madhya Pradesh,560.0,19.73,46.1,0.0,0.0,33.85
2020-06-10,Madhya Pradesh,350.0,19.73,46.1,15.44,11.33,8.17
2020-06-11,Madhya Pradesh,495.38,15.16,33.69,66.75,26.31,13.3
2021-12-28,Madhya Pradesh,550.0,0.0,48.47,52.5,0.0,8.72
2022-02-06,Madhya Pradesh,420.0,3.58,48.47,42.9,22.07,13.72
2022-03-29,Madhya Pradesh,6310.0,31.63,48.47,67.63,75.79,25.42
2022-03-30,Madhya Pradesh,840.38,31.63,48.47,244.96,75.79,25.42
2022-03-31,Madhya Pradesh,757.31,27.72,53.33,228.76,61.72,23.69
2022-04-02,Madhya Pradesh,752.31,33.2,64.58,250.05,96.93,30.97
2022-04-03,Madhya Pradesh,772.69,27.05,72.53,213.33,63.53,22.88
2022-04-04,Madhya Pradesh,634.17,32.98,62.09,216.6,69.99,19.95
2022-04-05,Madhya Pradesh,902.31,40.26,50.24,211.84,76.96,26.91
2022-04-06,Madhya Pradesh,889.29,39.86,55.09,280.38,78.94,38.76
2022-04-07,Madhya Pradesh,900.71,39.96,53.45,370.16,74.79,49.09
2022-04-08,Madhya Pradesh,946.92,40.6,58.49,224.07,83.76,34.48
2022-04-09,Madhya Pradesh,845.0,35.69,57.09,246.06,87.34,24.19
2022-04-10,Madhya Pradesh,1161.43,33.89,64.55,199.75,70.56,23.02
2022-04-11,Madhya Pradesh,797.86,31.61,59.22,200.22,61.31,19.54
2022-04-12,Madhya Pradesh,918.93,25.47,58.61,220.7,75.34,19.26
2022-04-13,Madhya Pradesh,1011.54,61.96,45.67,241.69,78.21,19.77
2022-04-14,Madhya Pradesh,833.46,28.44,64.49,186.53,65.45,16.5
2022-04-15,Madhya Pradesh,840.0,26.9,62.78,203.63,60.54,20.24
2022-04-16,Madhya Pradesh,847.69,27.08,53.8,214.01,72.1,19.35
2022-04-17,Madhya Pradesh,890.77,26.62,59.86,170.4,62.48,16.92
2022-04-18,Madhya Pradesh,694.17,26.55,57.82,174.17,61.43,19.98
2022-04-19,Madhya Pradesh,1126.54,27.29,58.01,204.53,57.53,14.69
2022-04-20,Madhya Pradesh,801.67,30.16,60.88,175.0,57.05,16.77
2022-04-21,Madhya Pradesh,880.77,27.25,55.15,191.38,53.49,15.91
2022-04-22,Madhya Pradesh,834.29,27.09,63.14,187.94,63.32,21.05
2022-04-23,Madhya Pradesh,732.14,21.73,69.21,132.82,40.98,16.86
2022-04-24,Madhya Pradesh,662.31,20.76,76.75,136.54,34.37,13.08
2022-04-25,Madhya Pradesh,890.0,23.38,77.59,135.23,42.92,15.96
2022-04-26,Madhya Pradesh,609.29,23.26,73.67,147.81,44.54,15.17
2022-04-27,Madhya Pradesh,1203.95,39.85,36.37,207.43,65.69,29.45
2022-04-28,Madhya Pradesh,915.22,35.61,50.21,143.25,41.67,22.03
2022-04-29,Madhya Pradesh,668.77,27.17,46.34,140.63,43.37,16.88
2022-04-30,Madhya Pradesh,699.75,27.51,48.56,136.27,44.31,22.6
2022-05-01,Madhya Pradesh,550.0,11.39,45.52,63.26,21.23,30.25
2022-05-02,Madhya Pradesh,734.76,27.11,54.23,144.05,43.87,16.71
2022-05-04,Madhya Pradesh,648.14,23.18,55.75,143.08,38.71,13.67
2022-05-05,Madhya Pradesh,923.79,25.91,55.13,156.26,49.99,19.35
2022-05-06,Madhya Pradesh,766.71,26.1,57.93,165.12,59.27,21.1
2022-05-07,Madhya Pradesh,947.39,33.59,55.0,188.69,66.43,19.84
2022-05-08,Madhya Pradesh,842.61,31.12,58.78,164.94,59.33,14.38
2022-05-09,Madhya Pradesh,812.87,29.64,66.97,155.35,55.62,20.07
2022-05-10,Madhya Pradesh,864.92,27.22,66.08,136.05,48.57,22.51
2022-05-11,Madhya Pradesh,1116.09,32.93,59.24,147.75,55.72,22.4
2022-05-12,Madhya Pradesh,888.56,26.24,57.48,128.64,47.69,18.21
2022-05-13,Madhya Pradesh,702.63,22.45,57.37,135.32,44.45,16.1
2022-05-14,Madhya Pradesh,681.07,23.14,52.45,151.71,47.91,16.52
2022-05-15,Madhya Pradesh,586.55,20.74,55.0,144.79,43.45,15.16
2022-05-16,Madhya Pradesh,634.78,20.14,53.95,146.69,41.46,14.22
2022-05-17,Madhya Pradesh,630.71,23.16,51.58,173.22,55.6,14.62
2022-05-18,Madhya Pradesh,903.47,22.65,53.09,204.87,66.91,19.68
2022-05-19,Madhya Pradesh,881.2,24.79,53.75,183.99,57.43,18.16
2022-05-20,Madhya Pradesh,706.25,22.7,59.25,177.37,53.43,16.01
2022-05-21,Madhya Pradesh,788.07,19.33,50.83,184.39,47.13,13.96
2022-05-22,Madhya Pradesh,692.65,17.77,42.45,159.68,42.75,12.53
2022-05-23,Madhya Pradesh,736.5,19.38,46.34,148.5,34.88,15.32
2022-05-24,Madhya Pradesh,761.56,27.2,51.13,130.15,43.57,20.48
2022-05-25,Madhya Pradesh,795.16,24.12,49.58,143.9,44.57,17.59
2022-05-26,Madhya Pradesh,670.35,24.99,51.7,145.89,46.11,13.04
2016-11-09,Maharashtra,1303.33,12.92,16.89,213.32,71.6,16.43
2017-10-04,Maharashtra,1303.33,12.92,16.89,213.32,20.4,16.43
2018-02-22,Maharashtra,1303.33,12.92,16.89,213.32,81.05,16.43
2019-02-14,Maharashtra,2570.0,16.58,10.75,124.79,81.63,30.47
2020-01-08,Maharashtra,2570.0,16.58,10.75,124.79,46.74,30.47
2020-01-09,Maharashtra,2230.0,44.11,40.6,135.05,51.97,3.85
2020-04-09,Maharashtra,1187.5,1.26,7.12,57.42,30.0,26.04
2020-05-15,Maharashtra,1770.0,8.47,20.11,68.0,19.0,33.51
2020-06-01,Maharashtra,175.0,7.6,10.34,123.62,101.93,7770.48
2020-06-10,Maharashtra,175.0,7.6,10.34,123.62,101.93,13.03
2020-06-11,Maharashtra,555.56,7.83,19.77,15.76,13.16,6.85
2021-10-29,Maharashtra,470.0,7.63,21.79,89.67,58.12,9.59
2021-11-17,Maharashtra,470.0,7.63,32.1,89.67,58.12,9.59
2021-11-19,Maharashtra,250.0,0.0,722.78,752.15,468.99,132.73
2021-12-09,Maharashtra,590.0,221.22,336.26,752.15,468.99,132.73
2021-12-24,Maharashtra,1010.0,26.87,59.0,104.3,38.0,24.06
2022-02-02,Maharashtra,1010.0,26.87,59.0,194.04,103.29,9.19
2022-02-06,Maharashtra,3120.0,26.87,59.0,194.04,103.29,9.19
2022-03-24,Maharashtra,11000.0,24.0,79.0,274.0,129.0,8.0
2022-03-28,Maharashtra,793.33,28.28,26.05,133.07,84.24,14.42
2022-03-29,Maharashtra,675.62,19.7,37.25,164.4,50.63,39.81
2022-03-30,Maharashtra,1199.83,19.21,28.54,193.16,61.25,8.49
2022-03-31,Maharashtra,931.39,21.04,24.46,185.75,40.65,25.11
2022-04-01,Maharashtra,1030.34,19.48,27.62,346.15,114.05,18.61
2022-04-02,Maharashtra,857.34,23.53,57.66,195.89,67.1,12.89
2022-04-03,Maharashtra,901.58,18.02,69.23,205.67,67.12,16.86
2022-04-04,Maharashtra,865.89,23.09,56.52,166.32,53.53,14.35
2022-04-05,Maharashtra,1092.08,25.72,72.21,124.74,45.14,18.76
2022-04-06,Maharashtra,932.27,25.3,60.53,145.69,44.81,34.54
2022-04-07,Maharashtra,990.9,25.01,52.77,113.72,52.94,18.31
2022-04-08,Maharashtra,979.1,21.0,54.34,133.37,79.11,11.0
2022-04-09,Maharashtra,1021.21,20.84,53.85,93.36,69.42,13.0
2022-04-10,Maharashtra,955.0,21.67,79.36,73.94,33.58,20.59
2022-04-11,Maharashtra,1260.86,18.22,71.71,79.0,55.12,11.75
2022-04-12,Maharashtra,1147.16,25.05,49.93,141.04,52.55,17.2
2022-04-13,Maharashtra,1221.64,23.23,150.65,150.11,50.62,13.98
2022-04-14,Maharashtra,978.7,22.02,57.55,150.82,56.78,15.83
2022-04-15,Maharashtra,1016.47,23.11,60.03,155.42,-0.7,18.21
2022-04-16,Maharashtra,963.08,15.96,51.36,135.32,2.71,12.63
2022-04-17,Maharashtra,908.03,15.82,53.87,127.06,8.64,82.76
2022-04-18,Maharashtra,867.25,14.79,48.07,120.31,32.85,13.19
2022-04-19,Maharashtra,1024.83,35.01,22.61,171.59,68.77,11.81
2022-04-20,Maharashtra,1046.91,20.6,23.72,160.82,50.02,15.67
2022-04-21,Maharashtra,1212.21,27.95,26.11,159.95,59.35,17.98
2022-04-22,Maharashtra,999.33,21.51,26.79,168.16,63.63,16.51
2022-04-23,Maharashtra,907.9,21.68,44.93,111.59,81.28,9.43
2022-04-24,Maharashtra,932.55,18.89,32.81,104.46,42.58,9.76
2022-04-25,Maharashtra,1002.65,22.36,37.35,109.85,51.22,12.6
2022-04-26,Maharashtra,927.43,22.98,31.86,153.01,69.15,53.85
2022-04-27,Maharashtra,1234.03,27.37,26.14,144.38,66.41,14.29
2022-04-28,Maharashtra,928.99,21.6,34.38,124.78,68.39,16.12
2022-04-29,Maharashtra,920.23,17.36,28.46,104.91,63.38,15.17
2022-04-30,Maharashtra,876.21,15.79,21.55,137.18,42.69,14.25
2022-05-01,Maharashtra,901.39,12.07,20.99,145.35,63.54,19.44
2022-05-02,Maharashtra,949.24,16.62,23.15,121.06,49.83,26.23
2022-05-03,Maharashtra,865.98,17.18,26.94,151.28,21.58,15.23
2022-05-04,Maharashtra,865.98,17.18,26.94,151.28,78.26,15.23
2022-05-05,Maharashtra,810.0,15.9,23.89,136.9,83.82,15.13
2022-05-06,Maharashtra,892.12,18.2,24.64,174.23,94.37,21.86
2022-05-07,Maharashtra,1019.67,21.02,27.44,185.27,83.13,14.61
2022-05-08,Maharashtra,978.63,24.05,32.45,210.51,65.29,16.71
2022-05-09,Maharashtra,848.21,20.25,28.12,197.22,49.8,15.87
2022-05-10,Maharashtra,976.14,14.72,26.73,115.49,56.74,13.59
2022-05-11,Maharashtra,1008.34,19.1,36.13,111.79,52.12,15.0
2022-05-12,Maharashtra,910.04,16.16,27.26,134.81,44.96,12.41
2022-05-13,Maharashtra,929.46,15.1,29.9,152.02,49.2,14.05
2022-05-14,Maharashtra,901.52,16.84,28.36,169.17,63.05,15.72
2022-05-15,Maharashtra,888.04,25.02,27.47,154.41,71.0,15.02
2022-05-16,Maharashtra,914.33,21.52,36.79,169.58,89.31,19.76
2022-05-17,Maharashtra,917.71,35.43,53.55,242.52,108.22,17.54
2022-05-18,Maharashtra,876.34,36.34,64.43,295.82,115.61,145.36
2022-05-19,Maharashtra,812.79,31.56,48.73,249.67,93.47,19.79
2022-05-20,Maharashtra,747.54,27.77,47.28,191.75,76.88,18.73
2022-05-21,Maharashtra,698.0,26.99,43.33,154.67,70.57,20.92
2022-05-22,Maharashtra,705.05,26.79,41.28,125.16,69.37,24.17
2022-05-23,Maharashtra,746.16,26.7,44.7,117.14,75.71,19.08
2022-05-24,Maharashtra,876.31,25.79,42.04,120.59,77.94,19.06
2022-05-25,Maharashtra,863.12,26.52,47.16,134.54,81.88,21.17
2022-05-26,Maharashtra,865.61,28.57,50.07,133.09,97.57,19.7
2022-04-18,Manipur,130.0,5.78,29.96,68.95,24.84,56.42
2022-04-19,Manipur,219.19,7.32,28.93,58.64,24.25,40.85
2022-04-20,Manipur,261.78,8.27,38.69,46.74,20.83,39.64
2022-04-21,Manipur,197.11,6.59,28.99,34.97,13.12,40.14
2022-04-22,Manipur,335.5,7.87,17.82,33.76,25.06,39.49
2022-04-23,Manipur,232.5,6.96,24.28,36.5,22.53,40.32
2022-04-24,Manipur,170.0,6.01,37.97,34.5,21.32,40.9
2022-04-25,Manipur,185.0,6.06,47.54,44.06,25.76,41.81
2022-04-26,Manipur,243.33,7.46,30.23,78.51,37.28,43.12
2022-04-27,Manipur,153.89,4.64,14.87,48.55,20.41,13.81
2022-04-28,Manipur,129.5,5.63,45.91,72.96,25.22,58.6
2022-04-29,Manipur,268.04,7.5,44.06,87.37,36.65,42.87
2022-04-30,Manipur,274.5,9.66,47.01,39.66,20.05,25.94
2022-05-01,Manipur,470.0,13.0,19.88,81.5,33.11,25.31
2022-05-02,Manipur,401.74,11.73,33.32,69.64,30.21,25.2
2022-05-04,Manipur,126.92,5.89,34.74,15.75,4.06,57.2
2022-05-05,Manipur,129.52,5.79,30.28,20.42,5.9,58.22
2022-05-06,Manipur,129.6,5.66,23.95,26.95,7.55,60.52
2022-05-07,Manipur,130.0,5.59,25.08,27.76,7.88,61.36
2022-05-08,Manipur,125.42,5.3,31.91,15.15,3.88,59.62
2022-05-09,Manipur,130.0,5.72,37.27,16.84,5.53,61.6
2022-05-10,Manipur,129.57,5.74,33.81,8.47,2.23,60.43
2022-05-11,Manipur,182.69,6.21,17.62,21.75,7.89,43.17
2022-05-12,Manipur,208.26,7.42,12.25,22.4,10.82,44.25
2022-05-13,Manipur,274.38,7.7,7.0,34.04,17.89,43.17
2022-05-14,Manipur,279.17,8.01,12.21,29.62,16.72,42.91
2022-05-15,Manipur,222.68,7.33,12.2,25.65,12.27,43.22
2022-05-16,Manipur,235.0,7.41,12.54,34.18,11.08,41.76
2022-05-17,Manipur,263.62,8.16,14.57,31.62,13.8,41.61
2022-05-18,Manipur,242.08,7.57,18.98,24.43,12.76,43.24
2022-05-19,Manipur,222.72,7.26,23.09,31.03,12.08,43.53
2022-05-20,Manipur,257.61,7.51,17.62,52.98,16.81,44.76
2022-05-21,Manipur,180.25,6.57,27.63,28.83,9.27,45.76
2022-05-22,Manipur,177.72,6.54,23.14,37.64,12.84,46.31
2022-05-23,Manipur,190.25,6.86,14.46,57.96,17.52,47.54
2022-05-24,Manipur,195.0,6.91,13.34,58.27,17.12,49.17
2022-05-25,Manipur,183.82,7.09,13.61,34.36,12.83,47.88
2022-05-26,Manipur,187.14,6.93,26.14,45.64,14.37,47.42
2020-06-11,Meghalaya,180.0,3.47,0.0,62.0,6.65,13.32
2022-03-30,Meghalaya,210.0,0.6,18.13,26.25,30.0,4.72
2022-03-31,Meghalaya,80.0,0.64,22.34,14.5,8.57,3.9
2022-04-02,Meghalaya,115.0,0.56,25.26,20.58,12.77,4.62
2022-04-06,Meghalaya,110.0,0.57,31.25,88.62,14.77,4.55
2022-04-07,Meghalaya,130.0,0.79,39.66,46.62,20.77,5.52
2022-04-08,Meghalaya,110.0,0.72,50.27,53.5,24.5,6.29
2022-04-09,Meghalaya,120.0,0.71,38.24,32.31,18.92,5.96
2022-04-10,Meghalaya,90.0,0.55,29.28,22.15,11.54,4.84
2022-04-11,Meghalaya,110.0,0.82,30.48,27.5,16.5,5.2
2022-04-12,Meghalaya,120.0,0.65,27.23,26.31,18.0,4.88
2022-04-13,Meghalaya,130.0,0.69,38.42,42.08,22.84,5.8
2022-04-18,Meghalaya,806.36,17.12,2.26,88.58,47.21,4.1
2022-04-19,Meghalaya,768.95,19.88,10.37,21.93,35.63,3.85
2022-04-20,Meghalaya,624.17,16.63,9.27,0.0,28.92,3.86
2022-04-21,Meghalaya,584.0,18.88,10.34,43.98,23.72,4.49
2022-04-22,Meghalaya,499.5,17.95,31.08,64.76,32.84,4.88
2022-04-23,Meghalaya,181.67,5.09,65.55,56.3,29.23,4.66
2022-04-24,Meghalaya,220.0,5.14,79.16,96.82,37.84,6.65
2022-04-25,Meghalaya,240.0,36.43,40.08,101.64,27.65,5.88
2022-04-26,Meghalaya,245.0,7.81,76.34,76.86,23.84,6.14
2022-04-27,Meghalaya,271.11,5.31,20.71,64.49,33.1,4.24
2022-04-28,Meghalaya,461.19,7.32,19.01,78.69,37.8,4.98
2022-04-29,Meghalaya,371.67,8.54,19.49,75.23,41.5,5.04
2022-04-30,Meghalaya,172.5,4.97,24.75,17.08,14.62,5.99
2022-05-02,Meghalaya,951.43,22.78,5.32,0.0,0.0,4.16
2022-05-04,Meghalaya,630.62,22.75,4.05,52.95,24.57,3.98
2022-05-05,Meghalaya,380.79,9.03,11.48,24.49,15.38,4.56
2022-05-06,Meghalaya,447.47,7.97,8.36,16.29,21.21,4.66
2022-05-07,Meghalaya,506.04,7.29,7.7,12.93,12.66,4.73
2022-05-08,Meghalaya,339.77,4.78,10.22,16.18,0.96,4.72
2022-05-09,Meghalaya,356.72,13.78,11.42,36.48,10.15,4.81
2022-05-10,Meghalaya,233.48,10.45,3.29,15.84,7.68,6.62
2022-05-11,Meghalaya,290.07,9.52,3.48,8.61,5.56,8.56
2022-05-12,Meghalaya,222.97,8.11,15.55,21.59,11.2,5.86
2022-05-13,Meghalaya,266.67,5.22,20.92,18.02,9.32,5.28
2022-05-14,Meghalaya,341.25,24.61,16.65,29.25,16.94,4.98
2022-05-15,Meghalaya,340.45,44.82,6.41,29.81,17.02,5.59
2022-05-16,Meghalaya,396.67,42.3,6.72,35.93,20.32,5.27
2022-05-17,Meghalaya,437.92,50.1,2.61,30.17,18.01,5.5
2022-05-18,Meghalaya,212.14,29.28,16.8,42.76,17.4,6.06
2022-05-19,Meghalaya,236.04,27.6,21.18,32.59,15.12,5.59
2022-05-20,Meghalaya,262.57,16.95,14.67,35.21,19.11,5.4
2022-05-21,Meghalaya,310.67,7.8,13.84,26.86,14.63,5.6
2022-05-22,Meghalaya,586.36,15.14,8.11,57.64,32.53,5.16
2022-05-23,Meghalaya,380.25,8.64,7.59,46.13,26.08,5.68
2022-05-24,Meghalaya,462.12,8.42,8.02,48.24,24.56,5.71
2022-05-25,Meghalaya,466.4,7.64,7.28,34.1,19.87,5.86
2022-05-26,Meghalaya,351.43,7.42,18.31,46.71,24.58,5.78
2020-06-11,Mizoram,200.0,0.05,0.0,-2.62,-4.88,13.37
2022-03-30,Mizoram,270.0,0.68,284.71,61.0,11.0,0.22
2022-03-31,Mizoram,215.0,0.35,63.74,63.5,10.0,10.64
2022-04-02,Mizoram,300.0,0.47,41.82,67.0,5.57,7.6
2022-04-03,Mizoram,320.0,0.37,49.27,90.0,18.0,8.39
2022-04-04,Mizoram,230.0,0.53,126.44,60.0,9.0,7.31
2022-04-05,Mizoram,390.0,1.32,4.15,66.0,7.0,8.32
2022-04-06,Mizoram,555.0,1.0,4.14,92.0,13.78,9.62
2022-04-08,Mizoram,560.0,1.48,13.07,92.0,11.0,11.27
2022-04-09,Mizoram,400.0,0.75,10.5,80.0,8.75,7.54
2022-04-10,Mizoram,220.0,0.21,6.43,32.0,2.0,7.36
2022-04-11,Mizoram,270.0,1.35,12.65,40.0,7.0,7.56
2022-04-12,Mizoram,310.0,0.54,12.02,59.5,7.5,7.78
2022-04-14,Mizoram,200.0,0.48,8.6,44.0,1.0,8.14
2022-04-15,Mizoram,150.0,0.53,13.36,34.0,2.0,12.33
2022-04-16,Mizoram,210.0,0.71,10.64,53.0,8.0,8.93
2022-04-17,Mizoram,190.0,0.08,8.11,41.0,4.0,8.72
2022-04-18,Mizoram,230.0,0.87,7.93,38.0,2.0,10.04
2022-04-19,Mizoram,350.0,1.23,8.3,51.62,5.25,9.58
2022-04-20,Mizoram,250.0,1.57,10.26,29.0,0.0,8.33
2022-04-21,Mizoram,270.0,0.39,4.71,42.88,0.0,8.94
2022-04-22,Mizoram,220.0,0.8,11.45,56.67,10.67,8.99
2022-04-23,Mizoram,230.0,0.73,9.43,47.0,6.0,10.77
2022-04-24,Mizoram,180.0,0.21,16.28,51.0,10.0,9.91
2022-04-25,Mizoram,410.0,1.65,66.68,54.0,9.0,11.16
2022-04-26,Mizoram,430.0,3.67,43.77,84.88,18.38,12.3
2022-04-27,Mizoram,364.44,0.39,15.04,96.3,18.69,12.65
2022-04-28,Mizoram,463.75,0.85,12.67,102.37,18.22,12.96
2022-04-29,Mizoram,428.57,0.88,13.64,96.13,17.63,13.18
