"Date","Open","High","Low","Close"
"30 Mar 2022","36493.10","36519.75","36244.45","36463.55"
"29 Mar 2022","36075.45","36256.30","35982.95","36146.75"
"28 Mar 2022","36108.50","36207.75","35669.60","36026.05"
"25 Mar 2022","36630.20","36710.50","35914.80","36152.30"
"24 Mar 2022","35872.55","36597.80","35853.10","36516.75"
"23 Mar 2022","36251.85","36362.95","35883.10","36082.00"
"22 Mar 2022","35425.95","36119.85","35309.55","36070.45"
"21 Mar 2022","35829.20","36135.50","35299.10","35377.70"
"17 Mar 2022","36245.05","36246.45","35466.20","35643.60"
"16 Mar 2022","35601.35","35787.95","35369.70","35729.65"
"15 Mar 2022","36131.45","36131.45","34996.55","35097.85"
"14 Mar 2022","35347.95","36071.40","35347.95","36028.00"
"11 Mar 2022","35203.80","35478.35","35148.10","35348.70"
"10 Mar 2022","35931.15","35931.15","35265.50","35399.10"
"09 Mar 2022","35218.15","35726.25","35154.20","35440.55"
"08 Mar 2022","33977.90","35162.95","33977.90","35055.55"
"07 Mar 2022","33524.60","34435.60","33499.35","34135.90"
"04 Mar 2022","33720.65","34504.85","33462.20","34177.70"
"03 Mar 2022","34032.2","34410.7","33887.55","34130.30"
"02 Mar 2022","33748.4","33924.75","33484.6","33720.00"
"28 Feb 2022","33180.35","33961.05","32858.75","33847.85"
"25 Feb 2022","33214.35","33678","33058.8","33476.95"
"24 Feb 2022","33077.65","33396.25","32438.25","32547.90"
"23 Feb 2022","34385.10","34430.95","34042.70","34114.30"
"22 Feb 2022","33678.35","34287.20","33600.45","34129.55"
"21 Feb 2022","34372.00","34692.35","33989.30","34472.00"
"18 Feb 2022","34359.95","34727.10","34295.70","34483.05"
"17 Feb 2022","35022.85","35052.35","34564.20","34634.10"
"16 Feb 2022","35103.20","35209.70","34712.30","34801.90"
"15 Feb 2022","34268.30","35017.10","34081.05","34913.30"
"14 Feb 2022","33857.40","34466.65","33666.25","33880.65"
"11 Feb 2022","34889.45","34917.85","34313.25","34379.05"
"10 Feb 2022","35255.95","35379.85","34994.75","35341.85"
"09 Feb 2022","34741.85","35052.65","34707.65","34983.30"
"08 Feb 2022","34687.85","34862.10","34189.65","34521.55"
"07 Feb 2022","34898.00","35148.00","34372.95","34621.20"
"04 Feb 2022","34982.70","35194.60","34539.90","35080.10"
"03 Feb 2022","35656.85","35693.40","34962.45","35056.80"
"02 Feb 2022","35556.50","35845.30","35278.55","35788.75"
"01 Feb 2022","35337.95","35435.50","34754.35","35371.65"
"31 Jan 2022","34519.30","34972.25","34440.30","34824.55"
"28 Jan 2022","33608.45","34473.50","33608.45","33851.95"
"27 Jan 2022","34338.10","34362.85","33251.70","33475.05"
"25 Jan 2022","34490.35","35065.80","33956.55","34707.45"
"24 Jan 2022","35934.20","35969.85","34563.20","34821.60"
"21 Jan 2022","36354.30","36579.65","35836.65","36054.55"
"20 Jan 2022","37175.00","37249.05","36512.50","36662.20"
